fund_symbol,price_date,open,high,low,close,adj_close,volume
AADR,8/18/17,50.71,51.28,50.68,51.1,50.07,6700
AADR,8/21/17,51.3,51.3,50.98,51.25,50.21,5800
AADR,8/22/17,51.48,52.09,51.42,51.77,50.72,18500
AADR,8/23/17,51.69,51.95,51.65,51.84,50.79,54100
AADR,8/24/17,52,52.13,51.87,51.96,50.91,26800
AADR,8/25/17,52.4,52.4,51.52,51.58,50.54,13700
AADR,8/28/17,51.58,51.76,51.41,51.75,50.7,29300
AADR,8/29/17,51.89,51.91,51.46,51.78,50.73,7400
AADR,8/30/17,52.1,52.33,51.8,52.3,51.24,23300
AADR,8/31/17,52.32,52.67,52.15,52.51,51.45,31000
AADR,9/1/17,52.69,53.36,52.68,53.23,52.15,21900
AADR,9/5/17,53.15,53.15,52.48,52.73,51.66,32100
AADR,9/6/17,52.63,53.25,52.63,53.13,52.05,26300
AADR,9/7/17,53.38,53.96,53.38,53.91,52.82,23800
AADR,9/8/17,53.83,53.85,53.28,53.48,52.4,25500
AADR,9/11/17,54,54.35,53.93,54.24,53.14,29100
AADR,9/12/17,54.66,54.66,54.35,54.45,53.35,21700
AADR,9/13/17,54.48,54.76,54.47,54.6,53.49,38800
AADR,9/14/17,54.44,54.79,54.4,54.53,53.43,43000
AADR,9/15/17,54.41,55.08,54.41,54.78,53.67,23500
AADR,9/18/17,56.07,56.07,54.79,55.01,53.9,44300
AADR,9/19/17,55.02,55.66,54.92,55.56,54.44,54200
AADR,9/20/17,55.93,56.15,54.92,55.37,54.25,44000
AADR,9/21/17,55.36,55.53,55.08,55.46,54.34,23200
AADR,9/22/17,55.28,55.58,55.28,55.52,54.4,30800
AADR,9/25/17,55.29,55.29,53.88,54.17,53.07,37900
AADR,9/26/17,54.79,54.79,54.03,54.16,53.06,53600
AADR,9/27/17,54.44,54.76,54.3,54.71,53.6,38800
AADR,9/28/17,54.57,55.05,54.49,55.02,53.91,24400
AADR,9/29/17,55.26,55.62,55.26,55.6,54.47,31000
AADR,10/2/17,55.68,55.9,55.53,55.75,54.62,42700
AADR,10/3/17,55.99,56.53,55.99,56.53,55.39,39500
AADR,10/4/17,56.57,56.59,56.3,56.57,55.42,32400
AADR,10/5/17,56.77,56.87,56.55,56.59,55.44,31200
AADR,10/6/17,56.41,56.71,56.35,56.71,55.56,19900
AADR,10/9/17,56.89,56.9,56.59,56.71,55.56,47400
AADR,10/10/17,57.01,57.09,56.74,56.94,55.79,31800
AADR,10/11/17,56.95,57.18,56.72,56.76,55.61,69600
AADR,10/12/17,56.97,57.04,56.81,56.94,55.79,28100
AADR,10/13/17,57.35,57.4,57.2,57.3,56.14,46000
AADR,10/16/17,57.56,57.79,57.19,57.63,56.46,34000
AADR,10/17/17,57.47,58.38,56.92,57.06,55.91,45200
AADR,10/18/17,57.38,57.42,57.08,57.2,56.04,46300
AADR,10/19/17,56.67,56.93,56.18,56.91,55.76,23300
AADR,10/20/17,57.28,57.45,57.17,57.35,56.19,53100
AADR,10/23/17,57.65,58.13,57.65,57.9,56.73,21500
AADR,10/24/17,57.98,58.43,57.7,58.43,57.25,40200
AADR,10/25/17,58.62,58.72,57.31,57.8,56.63,31600
AADR,10/26/17,57.58,57.77,57.02,57.05,55.9,31200
AADR,10/27/17,56.97,57.32,56.89,57.19,56.03,20000
AADR,10/30/17,57.01,57.31,56.87,57.13,55.97,24500
AADR,10/31/17,57.16,57.51,57.01,57.5,56.34,40900
AADR,11/1/17,57.97,57.98,57.46,57.46,56.3,33400
AADR,11/2/17,57.52,57.52,56.93,57.09,55.93,24400
AADR,11/3/17,56.95,57.31,56.88,57.14,55.98,70700
AADR,11/6/17,57.61,57.74,57.23,57.65,56.48,41600
AADR,11/7/17,57.81,57.81,57.14,57.29,56.13,50900
AADR,11/8/17,57.31,57.55,57.22,57.49,56.33,71800
AADR,11/9/17,57.23,57.23,56.71,56.93,55.78,53100
AADR,11/10/17,56.96,56.96,56.39,56.4,55.26,29200
AADR,11/13/17,56.3,56.44,55.47,56.29,55.15,24100
AADR,11/14/17,56.06,56.06,55.09,55.12,54,44000
AADR,11/15/17,54.86,55.74,54.21,55.51,54.39,29100
AADR,11/16/17,56.06,57.04,56.06,56.93,55.78,48200
AADR,11/17/17,56.96,57.15,56.85,56.93,55.78,55900
AADR,11/20/17,57.08,57.3,56.51,56.69,55.54,42200
AADR,11/21/17,56.67,57.35,56.67,57.19,56.03,27500
AADR,11/22/17,57.35,57.5,57.17,57.34,56.18,20400
AADR,11/24/17,57.36,57.52,57.28,57.52,56.36,4400
AADR,11/27/17,57.27,57.27,56.74,56.8,55.65,21600
AADR,11/28/17,57.1,57.1,56.82,56.99,55.84,22600
AADR,11/29/17,56.84,56.84,55.6,55.76,54.63,24400
AADR,11/30/17,56.32,56.32,55.69,55.85,54.72,116100
AADR,12/1/17,55.68,55.81,55.26,55.56,54.44,27100
AADR,12/4/17,55.8,55.8,55.09,55.27,54.15,23700
AADR,12/5/17,55.26,55.38,55.08,55.31,54.19,14500
AADR,12/6/17,54.79,55.67,54.37,55.59,54.46,27600
